"No.","average","variance","class"
75,73,1.6782927833565473,label
76,73,6.454972243679028,label
77,75,1.9364916731037085,label
78,75,1.9364916731037085,label
79,71,1.420093893609386,label
80,73,6.454972243679028,label
81,74,6.325872798805447,label
82,75,6.196773353931867,label
83,74,1.8073922282301278,label
84,71,8.778762251403478,label
85,72,1.5491933384829668,label
86,72,1.5491933384829668,label
87,69,1.161895003862225,label
88,72,1.5491933384829668,label
89,73,1.6782927833565473,label
90,72,6.5840716885526085,label
91,73,1.6782927833565473,label
92,72,6.5840716885526085,label
93,73,1.6782927833565473,label
94,73,1.6782927833565473,label
95,70,1.2909944487358056,label
96,72,1.5491933384829668,label
97,73,1.6782927833565473,label
98,71,1.420093893609386,label
99,73,1.6782927833565473,label
100,74,1.8073922282301278,label
101,71,1.420093893609386,label
102,74,6.325872798805447,label
103,75,1.9364916731037085,label
104,71,1.420093893609386,label
105,74,1.8073922282301278,label
106,74,1.8073922282301278,label
107,73,1.6782927833565473,label
108,72,1.5491933384829668,label
109,72,1.5491933384829668,label
110,74,1.8073922282301278,label
111,75,1.9364916731037085,label
112,72,1.5491933384829668,label
113,75,1.9364916731037085,label
114,75,1.9364916731037085,label
115,71,1.420093893609386,label
116,73,1.6782927833565473,label
117,75,1.9364916731037085,label
118,72,1.5491933384829668,label
119,72,1.5491933384829668,label
120,71,1.420093893609386,label
121,68,1.0327955589886444,label
122,72,1.5491933384829668,label
123,73,6.454972243679028,label
124,71,6.713171133426189,label
125,74,1.8073922282301278,label
126,73,1.6782927833565473,label
127,68,1.0327955589886444,label
128,72,1.5491933384829668,label
129,75,1.9364916731037085,label
130,73,1.6782927833565473,label
131,73,1.6782927833565473,label
132,73,1.6782927833565473,label
133,73,1.6782927833565473,label
134,73,1.6782927833565473,label
135,72,8.649662806529898,label
136,73,1.6782927833565473,label
137,72,1.5491933384829668,label
138,71,6.713171133426189,label
139,76,2.065591117977289,label
140,77,2.1946905628508695,label
141,75,26.723585088831175,label
142,74,1.8073922282301278,label
143,72,6.5840716885526085,label
144,74,1.8073922282301278,label
145,74,8.391463916782737,label
146,71,1.420093893609386,label
147,74,1.8073922282301278,label
148,74,1.8073922282301278,label
149,69,1.161895003862225,label
150,72,1.5491933384829668,label
151,73,1.6782927833565473,label
152,72,6.5840716885526085,label
153,74,1.8073922282301278,label
154,76,8.133265027035575,label
155,78,2.32379000772445,label
156,76,2.065591117977289,label
157,72,1.5491933384829668,label
158,74,1.8073922282301278,label
159,74,1.8073922282301278,label
160,73,6.454972243679028,label
161,74,1.8073922282301278,label
162,74,6.325872798805447,label
163,71,6.713171133426189,label
164,72,1.5491933384829668,label
165,73,1.6782927833565473,label
166,74,6.325872798805447,label
167,73,1.6782927833565473,label
168,70,1.2909944487358056,label
169,73,1.6782927833565473,label
170,72,1.5491933384829668,label
171,69,1.161895003862225,label
172,72,1.5491933384829668,label
173,75,1.9364916731037085,label
174,70,1.2909944487358056,label
175,70,1.2909944487358056,label
176,72,1.5491933384829668,label
177,69,1.161895003862225,label
178,73,1.6782927833565473,label
179,75,1.9364916731037085,label
180,77,2.1946905628508695,label
181,78,2.32379000772445,label
182,74,1.8073922282301278,label
183,75,1.9364916731037085,label
184,74,1.8073922282301278,label
185,72,1.5491933384829668,label
186,73,1.6782927833565473,label
187,73,6.454972243679028,label
188,71,1.420093893609386,label
189,73,6.454972243679028,label
190,74,1.8073922282301278,label
191,73,26.98178397857834,label
192,73,1.6782927833565473,label
193,71,6.325872798805447,label
194,72,1.5491933384829668,label
195,71,1.420093893609386,label
196,71,1.420093893609386,label
197,71,1.420093893609386,label
198,71,1.420093893609386,label
199,69,1.161895003862225,label
200,72,1.5491933384829668,label
201,74,1.8073922282301278,label
202,76,2.065591117977289,label
203,74,1.8073922282301278,label
204,68,1.0327955589886444,label
205,72,8.649662806529898,label
206,72,1.5491933384829668,label
207,69,1.161895003862225,label
208,74,1.8073922282301278,label
209,74,1.8073922282301278,label
210,69,1.161895003862225,label
211,71,1.420093893609386,label
212,73,1.6782927833565473,label
213,73,6.454972243679028,label
214,73,1.6782927833565473,label
215,72,1.5491933384829668,label
216,71,6.713171133426189,label
217,72,1.5491933384829668,label
218,72,1.5491933384829668,label
219,75,42.60281680828159,label
220,75,1.9364916731037085,label
221,71,1.420093893609386,label
222,74,1.8073922282301278,label
223,72,1.5491933384829668,label
224,69,1.161895003862225,label
225,73,1.6782927833565473,label
226,74,1.8073922282301278,label
227,73,1.6782927833565473,label
228,73,1.6782927833565473,label
229,72,1.5491933384829668,label
230,74,6.325872798805447,label
231,77,5.938574464184706,label
232,74,1.8073922282301278,label
233,73,1.6782927833565473,label
234,71,1.420093893609386,label
235,71,1.420093893609386,label
236,78,5.809475019311125,label
237,74,1.8073922282301278,label
238,69,1.161895003862225,label
239,76,2.065591117977289,label
240,76,2.065591117977289,label
241,70,1.2909944487358056,label
242,72,1.5491933384829668,label
243,73,1.6782927833565473,label
244,73,19.235817286163503,label
245,73,6.454972243679028,label
246,73,1.6782927833565473,label
247,76,2.065591117977289,label
248,76,2.065591117977289,label
249,70,1.2909944487358056,label
250,75,1.9364916731037085,label
251,76,2.065591117977289,label
252,70,1.2909944487358056,label
253,73,1.6782927833565473,label
254,73,1.6782927833565473,label
255,71,1.420093893609386,label
256,74,1.8073922282301278,label
257,76,2.065591117977289,label
258,74,1.8073922282301278,label
259,72,1.5491933384829668,label
260,71,1.420093893609386,label
261,76,2.065591117977289,label
262,76,2.065591117977289,label
263,73,1.6782927833565473,label
264,75,1.9364916731037085,label
265,77,5.938574464184706,label
266,76,2.065591117977289,label
267,76,2.065591117977289,label
268,75,1.9364916731037085,label
269,74,6.325872798805447,label
270,73,1.6782927833565473,label
271,70,1.2909944487358056,label
272,70,1.2909944487358056,label
273,70,1.2909944487358056,label
274,74,1.8073922282301278,label
275,76,2.065591117977289,label
276,74,1.8073922282301278,label
277,73,1.6782927833565473,label
278,73,1.6782927833565473,label
279,72,1.5491933384829668,label
280,72,1.5491933384829668,label
281,74,1.8073922282301278,label
282,72,1.5491933384829668,label
283,73,6.454972243679028,label
284,73,6.454972243679028,label
285,73,1.6782927833565473,label
286,76,2.065591117977289,label
287,74,1.8073922282301278,label
288,71,1.420093893609386,label
289,73,1.6782927833565473,label
290,73,6.454972243679028,label
291,71,1.420093893609386,label
292,73,1.6782927833565473,label
293,72,1.5491933384829668,label
294,73,6.454972243679028,label
295,73,1.6782927833565473,label
296,72,1.5491933384829668,label
297,75,1.9364916731037085,label
298,74,1.8073922282301278,label
299,71,1.420093893609386,label
300,75,1.9364916731037085,label
301,76,2.065591117977289,label
302,79,7.745966692414834,label
303,77,2.1946905628508695,label
304,71,6.713171133426189,label
305,74,1.8073922282301278,label
306,71,1.420093893609386,label
307,71,1.420093893609386,label
308,74,1.8073922282301278,label
309,73,1.6782927833565473,label
310,70,1.2909944487358056,label
311,73,1.6782927833565473,label
312,73,1.6782927833565473,label
313,72,1.5491933384829668,label
314,72,1.5491933384829668,label
315,71,1.420093893609386,label
316,74,1.8073922282301278,label
317,74,6.325872798805447,label
318,71,6.713171133426189,label
319,73,1.6782927833565473,label
320,73,1.6782927833565473,label
321,70,1.2909944487358056,label
322,73,1.6782927833565473,label
323,72,1.5491933384829668,label
324,69,1.161895003862225,label
325,76,2.065591117977289,label
326,77,2.1946905628508695,label
327,77,2.1946905628508695,label
328,76,2.065591117977289,label
329,70,1.2909944487358056,label
330,72,1.5491933384829668,label
331,73,6.454972243679028,label
332,71,1.420093893609386,label
333,73,1.6782927833565473,label
334,74,1.8073922282301278,label
335,72,1.5491933384829668,label
336,73,1.6782927833565473,label
337,71,1.420093893609386,label
338,74,26.852684533704757,label
339,75,6.196773353931867,label
340,72,1.5491933384829668,label
341,73,1.6782927833565473,label
342,72,1.5491933384829668,label
343,69,1.161895003862225,label
344,71,1.420093893609386,label
345,72,1.5491933384829668,label
346,73,1.6782927833565473,label
347,74,1.8073922282301278,label
348,74,1.8073922282301278,label
349,75,1.9364916731037085,label
350,73,1.6782927833565473,label
351,71,1.420093893609386,label
352,73,1.6782927833565473,label
353,73,1.6782927833565473,label
354,71,1.420093893609386,label
355,73,1.6782927833565473,label
356,72,1.5491933384829668,label
357,70,6.84227057829977,label
358,71,1.420093893609386,label
359,72,1.5491933384829668,label
360,71,1.420093893609386,label
361,75,8.262364471909155,label
362,73,1.6782927833565473,label
363,69,1.161895003862225,label
364,73,1.6782927833565473,label
365,73,6.454972243679028,label
366,74,1.8073922282301278,label
367,74,1.8073922282301278,label
368,72,1.5491933384829668,label
369,73,1.6782927833565473,label
370,72,1.5491933384829668,label
371,69,1.161895003862225,label
372,73,1.6782927833565473,label
373,73,1.6782927833565473,label
374,71,1.420093893609386,label
375,74,6.325872798805447,label
376,75,6.196773353931867,label
377,73,1.6782927833565473,label
378,71,1.420093893609386,label
379,70,1.2909944487358056,label
380,73,1.6782927833565473,label
381,73,1.6782927833565473,label
382,73,1.6782927833565473,label
383,74,1.8073922282301278,label
384,72,1.5491933384829668,label
385,71,1.420093893609386,label
386,76,2.065591117977289,label
387,75,1.9364916731037085,label
388,73,19.235817286163503,label
