"No.","average","variance","class"
294,72,1.5491933384829668,label
295,69,1.161895003862225,label
296,73,1.6782927833565473,label
297,74,1.8073922282301278,label
298,71,1.420093893609386,label
299,73,1.6782927833565473,label
300,72,1.5491933384829668,label
301,72,27.110883423451916,label
302,74,1.8073922282301278,label
303,72,8.649662806529898,label
304,72,1.5491933384829668,label
305,73,1.6782927833565473,label
306,70,1.2909944487358056,label
307,72,1.5491933384829668,label
308,72,1.5491933384829668,label
309,69,1.161895003862225,label
310,73,1.6782927833565473,label
311,73,1.6782927833565473,label
312,72,19.364916731037084,label
313,72,1.5491933384829668,label
314,69,1.161895003862225,label
315,75,1.9364916731037085,label
316,76,2.065591117977289,label
317,73,6.454972243679028,label
318,76,6.0676739090582865,label
319,74,1.8073922282301278,label
320,69,1.161895003862225,label
321,74,6.325872798805447,label
322,75,1.9364916731037085,label
323,73,1.6782927833565473,label
324,75,1.9364916731037085,label
325,77,2.1946905628508695,label
326,78,2.32379000772445,label
327,74,1.8073922282301278,label
328,74,1.8073922282301278,label
329,76,6.0676739090582865,label
330,74,1.8073922282301278,label
331,73,1.6782927833565473,label
332,76,2.065591117977289,label
333,73,1.6782927833565473,label
334,69,9.03696114115064,label
335,72,1.5491933384829668,label
336,72,1.5491933384829668,label
337,72,19.364916731037084,label
338,75,1.9364916731037085,label
339,73,1.6782927833565473,label
340,72,1.5491933384829668,label
341,74,1.8073922282301278,label
342,73,1.6782927833565473,label
343,73,6.454972243679028,label
344,73,1.6782927833565473,label
345,69,1.161895003862225,label
346,73,1.6782927833565473,label
347,74,6.325872798805447,label
348,71,1.420093893609386,label
349,74,6.325872798805447,label
350,73,1.6782927833565473,label
351,73,1.6782927833565473,label
352,74,1.8073922282301278,label
353,69,1.161895003862225,label
354,72,1.5491933384829668,label
355,74,6.325872798805447,label
356,72,1.5491933384829668,label
357,73,1.6782927833565473,label
358,75,6.196773353931867,label
359,75,6.196773353931867,label
360,73,6.454972243679028,label
361,70,8.907861696277058,label
362,69,1.161895003862225,label
363,72,1.5491933384829668,label
364,71,1.420093893609386,label
365,72,1.5491933384829668,label
366,74,1.8073922282301278,label
367,72,6.5840716885526085,label
368,74,1.8073922282301278,label
369,72,1.5491933384829668,label
370,69,1.161895003862225,label
371,71,1.420093893609386,label
372,72,1.5491933384829668,label
373,71,1.420093893609386,label
374,73,1.6782927833565473,label
375,72,1.5491933384829668,label
376,72,1.5491933384829668,label
377,74,1.8073922282301278,label
378,72,6.5840716885526085,label
379,72,1.5491933384829668,label
380,72,1.5491933384829668,label
381,69,1.161895003862225,label
382,69,1.161895003862225,label
383,72,1.5491933384829668,label
384,73,1.6782927833565473,label
385,74,6.325872798805447,label
386,74,1.8073922282301278,label
387,75,1.9364916731037085,label
388,76,2.065591117977289,label
389,71,1.420093893609386,label
390,71,1.420093893609386,label
391,74,1.8073922282301278,label
392,74,1.8073922282301278,label
393,73,1.6782927833565473,label
394,73,1.6782927833565473,label
395,71,1.420093893609386,label
396,74,6.325872798805447,label
397,74,1.8073922282301278,label
