"No.","average","variance","class"
308,76,2.9211869733608857,label
309,80,7.850689990907381,label
310,76,2.9211869733608857,label
311,75,8.763560920082657,label
312,70,1.8257418583505538,label
313,73,2.37346441585572,label
314,71,2.008316044185609,label
315,73,2.37346441585572,label
316,78,3.286335345030997,label
317,76,2.9211869733608857,label
318,76,2.9211869733608857,label
319,73,9.128709291752768,label
320,75,2.7386127875258306,label
321,73,2.37346441585572,label
322,70,1.8257418583505538,label
323,68,1.4605934866804429,label
324,73,2.37346441585572,label
325,76,2.9211869733608857,label
326,75,2.7386127875258306,label
327,72,2.1908902300206643,label
328,68,10.041580220928045,label
329,71,2.008316044185609,label
330,73,2.37346441585572,label
331,71,2.008316044185609,label
332,68,1.4605934866804429,label
333,75,2.7386127875258306,label
334,81,3.8340579025361627,label
335,83,7.302967433402215,label
336,74,2.556038601690775,label
337,71,9.49385766342288,label
338,71,2.008316044185609,label
339,71,2.008316044185609,label
340,68,1.4605934866804429,label
341,68,1.4605934866804429,label
342,79,3.468909530866052,label
343,81,7.6681158050723255,label
344,81,3.8340579025361627,label
345,71,2.008316044185609,label
346,71,2.008316044185609,label
347,71,2.008316044185609,label
348,71,2.008316044185609,label
349,71,9.49385766342288,label
350,73,27.20355368942325,label
351,76,2.9211869733608857,label
352,78,3.286335345030997,label
353,73,2.37346441585572,label
354,74,2.556038601690775,label
355,70,1.8257418583505538,label
356,72,2.1908902300206643,label
357,71,2.008316044185609,label
358,73,9.128709291752768,label
359,76,8.580986734247602,label
360,73,2.37346441585572,label
361,71,2.008316044185609,label
362,68,10.041580220928045,label
363,68,1.4605934866804429,label
364,71,2.008316044185609,label
365,68,1.4605934866804429,label
366,68,1.4605934866804429,label
367,68,1.4605934866804429,label
368,74,2.556038601690775,label
369,76,2.9211869733608857,label
370,74,2.556038601690775,label
371,71,2.008316044185609,label
372,71,9.49385766342288,label
373,71,2.008316044185609,label
374,70,9.676431849257934,label
375,71,9.49385766342288,label
376,78,26.290682760247975,label
377,76,2.9211869733608857,label
378,78,3.286335345030997,label
379,71,2.008316044185609,label
380,73,2.37346441585572,label
381,68,1.4605934866804429,label
382,71,2.008316044185609,label
383,68,1.4605934866804429,label
384,68,1.4605934866804429,label
385,74,2.556038601690775,label
386,74,2.556038601690775,label
387,76,2.9211869733608857,label
388,70,1.8257418583505538,label
389,75,2.7386127875258306,label
390,75,2.7386127875258306,label
391,73,2.37346441585572,label
392,71,2.008316044185609,label
393,71,2.008316044185609,label
394,76,2.9211869733608857,label
395,78,11.137025335938377,label
396,76,2.9211869733608857,label
397,73,2.37346441585572,label
398,68,1.4605934866804429,label
399,71,2.008316044185609,label
400,68,1.4605934866804429,label
401,71,2.008316044185609,label
402,76,2.9211869733608857,label
403,76,2.9211869733608857,label
404,76,2.9211869733608857,label
405,71,2.008316044185609,label
406,73,2.37346441585572,label
407,71,2.008316044185609,label
408,73,12.049896265113654,label
409,71,2.008316044185609,label
410,78,3.286335345030997,label
411,73,2.37346441585572,label
412,76,2.9211869733608857,label
413,68,1.4605934866804429,label
414,71,2.008316044185609,label
415,68,1.4605934866804429,label
416,71,2.008316044185609,label
417,71,9.49385766342288,label
418,82,4.016632088371218,label
419,80,3.6514837167011076,label
420,80,3.6514837167011076,label
421,68,1.4605934866804429,label
422,75,8.763560920082657,label
423,73,2.37346441585572,label
424,73,2.37346441585572,label
425,68,1.4605934866804429,label
426,78,37.2451339103513,label
427,78,3.286335345030997,label
428,77,3.1037611591959413,label
429,71,2.008316044185609,label
430,73,2.37346441585572,label
431,71,2.008316044185609,label
432,73,9.128709291752768,label
433,71,2.008316044185609,label
434,73,9.128709291752768,label
435,76,2.9211869733608857,label
436,76,2.9211869733608857,label
437,76,2.9211869733608857,label
438,73,12.049896265113654,label
439,75,2.7386127875258306,label
440,73,2.37346441585572,label
441,70,1.8257418583505538,label
442,73,9.128709291752768,label
443,80,3.6514837167011076,label
444,78,3.286335345030997,label
445,76,2.9211869733608857,label
446,71,2.008316044185609,label
447,71,2.008316044185609,label
448,70,1.8257418583505538,label
449,68,1.4605934866804429,label
450,68,1.4605934866804429,label
451,68,1.4605934866804429,label
452,74,2.556038601690775,label
453,76,2.9211869733608857,label
454,74,2.556038601690775,label
455,73,9.128709291752768,label
456,71,2.008316044185609,label
457,73,9.128709291752768,label
458,71,2.008316044185609,label
459,73,9.128709291752768,label
460,76,2.9211869733608857,label
461,75,2.7386127875258306,label
462,76,2.9211869733608857,label
463,75,2.7386127875258306,label
464,75,2.7386127875258306,label
465,77,11.319599521773434,label
466,73,2.37346441585572,label
467,73,2.37346441585572,label
468,79,3.468909530866052,label
469,84,4.381780460041329,label
470,82,4.016632088371218,label
471,73,2.37346441585572,label
472,71,2.008316044185609,label
473,73,2.37346441585572,label
474,71,2.008316044185609,label
475,73,2.37346441585572,label
476,76,2.9211869733608857,label
477,78,3.286335345030997,label
478,76,11.502173707608488,label
479,71,2.008316044185609,label
480,71,2.008316044185609,label
481,68,1.4605934866804429,label
482,73,2.37346441585572,label
483,75,8.763560920082657,label
484,75,2.7386127875258306,label
485,76,2.9211869733608857,label
486,74,2.556038601690775,label
487,74,2.556038601690775,label
488,73,2.37346441585572,label
489,75,8.763560920082657,label
490,75,2.7386127875258306,label
491,70,1.8257418583505538,label
492,68,10.041580220928045,label
493,73,2.37346441585572,label
494,75,8.763560920082657,label
495,76,2.9211869733608857,label
496,71,2.008316044185609,label
497,73,2.37346441585572,label
498,70,1.8257418583505538,label
499,73,2.37346441585572,label
500,68,1.4605934866804429,label
501,78,8.215838362577491,label
502,76,2.9211869733608857,label
503,78,3.286335345030997,label
504,68,1.4605934866804429,label
505,70,1.8257418583505538,label
506,70,1.8257418583505538,label
507,72,2.1908902300206643,label
508,70,1.8257418583505538,label
509,71,2.008316044185609,label
510,74,2.556038601690775,label
511,76,2.9211869733608857,label
512,74,2.556038601690775,label
513,71,2.008316044185609,label
514,68,1.4605934866804429,label
515,71,2.008316044185609,label
516,68,1.4605934866804429,label
517,71,2.008316044185609,label
518,75,2.7386127875258306,label
519,76,2.9211869733608857,label
520,76,2.9211869733608857,label
521,68,1.4605934866804429,label
522,75,2.7386127875258306,label
523,73,2.37346441585572,label
524,73,2.37346441585572,label
525,66,1.0954451150103321,label
526,68,1.4605934866804429,label
527,74,2.556038601690775,label
528,74,2.556038601690775,label
529,74,2.556038601690775,label
530,68,1.4605934866804429,label
531,71,2.008316044185609,label
532,68,1.4605934866804429,label
533,71,2.008316044185609,label
534,68,1.4605934866804429,label
535,76,2.9211869733608857,label
536,76,2.9211869733608857,label
537,78,3.286335345030997,label
538,71,2.008316044185609,label
539,72,2.1908902300206643,label
540,73,2.37346441585572,label
541,75,2.7386127875258306,label
542,71,2.008316044185609,label
543,82,4.016632088371218,label
544,84,4.381780460041329,label
545,86,6.7552448758970485,label
546,75,2.7386127875258306,label
547,71,2.008316044185609,label
548,73,2.37346441585572,label
549,73,2.37346441585572,label
550,75,2.7386127875258306,label
551,71,2.008316044185609,label
552,78,3.286335345030997,label
553,78,3.286335345030997,label
554,80,7.850689990907381,label
555,71,2.008316044185609,label
556,73,9.128709291752768,label
557,71,2.008316044185609,label
558,73,2.37346441585572,label
559,68,1.4605934866804429,label
560,76,2.9211869733608857,label
561,74,2.556038601690775,label
562,76,2.9211869733608857,label
563,68,1.4605934866804429,label
564,73,9.128709291752768,label
565,70,1.8257418583505538,label
566,73,9.128709291752768,label
567,68,1.4605934866804429,label
568,76,8.580986734247602,label
569,76,2.9211869733608857,label
570,78,8.215838362577491,label
571,71,2.008316044185609,label
572,73,9.128709291752768,label
573,71,2.008316044185609,label
574,73,2.37346441585572,label
575,68,1.4605934866804429,label
576,75,37.79285646785646,label
577,75,2.7386127875258306,label
578,77,8.398412548412548,label
579,70,1.8257418583505538,label
580,68,1.4605934866804429,label
581,68,1.4605934866804429,label
582,73,8.580986734247602,label
583,73,2.37346441585572,label
584,70,1.8257418583505538,label
585,71,2.008316044185609,label
586,74,2.556038601690775,label
587,74,2.556038601690775,label
588,71,2.008316044185609,label
589,71,2.008316044185609,label
590,73,9.128709291752768,label
591,71,2.008316044185609,label
592,68,1.4605934866804429,label
593,71,2.008316044185609,label
594,71,2.008316044185609,label
595,74,2.556038601690775,label
596,68,1.4605934866804429,label
597,71,2.008316044185609,label
598,71,12.415044636783765,label
599,71,2.008316044185609,label
600,68,1.4605934866804429,label
601,73,2.37346441585572,label
602,76,2.9211869733608857,label
603,76,2.9211869733608857,label
604,71,2.008316044185609,label
605,73,2.37346441585572,label
606,73,2.37346441585572,label
607,71,2.008316044185609,label
608,71,2.008316044185609,label
609,80,3.6514837167011076,label
610,80,3.6514837167011076,label
611,75,2.7386127875258306,label
612,68,1.4605934866804429,label
613,68,1.4605934866804429,label
614,71,9.49385766342288,label
615,68,1.4605934866804429,label
616,71,9.49385766342288,label
617,72,2.1908902300206643,label
618,76,11.502173707608488,label
619,74,2.556038601690775,label
620,70,1.8257418583505538,label
621,68,1.4605934866804429,label
622,70,1.8257418583505538,label
623,73,2.37346441585572,label
624,71,2.008316044185609,label
625,71,9.49385766342288,label
626,73,2.37346441585572,label
627,78,3.286335345030997,label
628,78,3.286335345030997,label
629,73,2.37346441585572,label
630,71,2.008316044185609,label
631,68,1.4605934866804429,label
632,71,2.008316044185609,label
633,68,1.4605934866804429,label
634,71,9.49385766342288,label
635,74,2.556038601690775,label
636,73,2.37346441585572,label
637,76,8.580986734247602,label
638,70,1.8257418583505538,label
639,73,2.37346441585572,label
640,71,2.008316044185609,label
641,71,2.008316044185609,label
642,73,9.128709291752768,label
643,70,1.8257418583505538,label
644,78,8.215838362577491,label
645,74,2.556038601690775,label
646,73,2.37346441585572,label
647,68,1.4605934866804429,label
648,71,2.008316044185609,label
649,71,2.008316044185609,label
650,71,2.008316044185609,label
651,71,9.49385766342288,label
652,76,2.9211869733608857,label
653,76,2.9211869733608857,label
654,74,2.556038601690775,label
655,68,1.4605934866804429,label
656,71,2.008316044185609,label
657,71,2.008316044185609,label
658,73,2.37346441585572,label
659,68,1.4605934866804429,label
660,79,59.51918458222805,label
661,77,3.1037611591959413,label
662,79,3.468909530866052,label
663,71,2.008316044185609,label
664,73,2.37346441585572,label
665,71,2.008316044185609,label
666,72,2.1908902300206643,label
667,70,1.8257418583505538,label
668,77,3.1037611591959413,label
669,76,2.9211869733608857,label
670,76,2.9211869733608857,label
671,68,1.4605934866804429,label
672,68,1.4605934866804429,label
673,71,2.008316044185609,label
674,73,2.37346441585572,label
675,71,2.008316044185609,label
676,73,9.128709291752768,label
677,76,2.9211869733608857,label
678,76,2.9211869733608857,label
679,76,11.502173707608488,label
680,71,2.008316044185609,label
681,73,2.37346441585572,label
682,70,9.676431849257934,label
683,73,2.37346441585572,label
684,73,2.37346441585572,label
685,76,2.9211869733608857,label
686,76,8.580986734247602,label
687,74,2.556038601690775,label
688,71,2.008316044185609,label
689,70,1.8257418583505538,label
690,70,1.8257418583505538,label
691,70,1.8257418583505538,label
692,71,12.415044636783765,label
693,78,8.215838362577491,label
694,80,3.6514837167011076,label
695,77,3.1037611591959413,label
696,77,8.398412548412548,label
697,75,2.7386127875258306,label
698,77,3.1037611591959413,label
699,71,2.008316044185609,label
700,71,2.008316044185609,label
701,74,2.556038601690775,label
702,76,2.9211869733608857,label
703,74,2.556038601690775,label
704,68,1.4605934866804429,label
705,66,1.0954451150103321,label
706,75,2.7386127875258306,label
707,75,2.7386127875258306,label
708,77,3.1037611591959413,label
709,71,2.008316044185609,label
710,79,8.033264176742437,label
711,79,8.033264176742437,label
712,75,2.7386127875258306,label
713,71,2.008316044185609,label
714,68,1.4605934866804429,label
715,71,2.008316044185609,label
716,71,2.008316044185609,label
717,71,2.008316044185609,label
718,79,26.108108574412917,label
719,81,3.8340579025361627,label
720,81,3.8340579025361627,label
721,73,9.128709291752768,label
722,68,1.4605934866804429,label
723,71,2.008316044185609,label
724,71,9.49385766342288,label
725,71,2.008316044185609,label
726,70,1.8257418583505538,label
727,74,2.556038601690775,label
728,76,2.9211869733608857,label
729,74,2.556038601690775,label
730,73,2.37346441585572,label
731,71,2.008316044185609,label
732,73,2.37346441585572,label
733,68,1.4605934866804429,label
734,71,2.008316044185609,label
735,74,27.020979503588194,label
736,78,3.286335345030997,label
737,76,2.9211869733608857,label
738,73,9.128709291752768,label
739,71,2.008316044185609,label
740,73,2.37346441585572,label
741,73,2.37346441585572,label
742,71,2.008316044185609,label
743,70,1.8257418583505538,label
744,79,3.468909530866052,label
745,83,4.199206274206274,label
746,81,3.8340579025361627,label
747,72,2.1908902300206643,label
748,68,1.4605934866804429,label
749,70,9.676431849257934,label
750,68,1.4605934866804429,label
751,72,2.1908902300206643,label
752,77,3.1037611591959413,label
753,82,4.016632088371218,label
754,78,3.286335345030997,label
755,73,2.37346441585572,label
756,71,2.008316044185609,label
757,73,2.37346441585572,label
758,71,2.008316044185609,label
759,70,1.8257418583505538,label
760,74,2.556038601690775,label
761,76,2.9211869733608857,label
762,76,2.9211869733608857,label
763,73,12.049896265113654,label
764,71,2.008316044185609,label
765,71,2.008316044185609,label
766,68,1.4605934866804429,label
767,71,2.008316044185609,label
768,71,2.008316044185609,label
769,76,2.9211869733608857,label
770,80,10.771876964268268,label
771,78,3.286335345030997,label
772,75,2.7386127875258306,label
773,68,1.4605934866804429,label
774,75,2.7386127875258306,label
775,73,2.37346441585572,label
776,75,2.7386127875258306,label
777,74,2.556038601690775,label
778,76,2.9211869733608857,label
779,76,8.580986734247602,label
780,70,1.8257418583505538,label
781,71,2.008316044185609,label
782,73,20.08316044185609,label
783,73,2.37346441585572,label
784,73,2.37346441585572,label
785,68,1.4605934866804429,label
786,80,3.6514837167011076,label
787,82,4.016632088371218,label
788,82,4.016632088371218,label
789,73,2.37346441585572,label
790,73,2.37346441585572,label
791,75,2.7386127875258306,label
792,73,2.37346441585572,label
793,71,2.008316044185609,label
794,76,8.580986734247602,label
795,78,3.286335345030997,label
796,78,11.137025335938377,label
797,75,2.7386127875258306,label
798,77,8.398412548412548,label
799,74,2.556038601690775,label
800,71,2.008316044185609,label
801,75,2.7386127875258306,label
802,80,3.6514837167011076,label
803,86,4.74692883171144,label
804,78,3.286335345030997,label
805,75,2.7386127875258306,label
806,71,2.008316044185609,label
807,73,2.37346441585572,label
808,73,2.37346441585572,label
809,70,1.8257418583505538,label
810,75,8.763560920082657,label
811,75,2.7386127875258306,label
812,78,3.286335345030997,label
813,70,1.8257418583505538,label
814,68,1.4605934866804429,label
815,68,1.4605934866804429,label
816,71,2.008316044185609,label
817,71,2.008316044185609,label
818,70,1.8257418583505538,label
819,69,1.6431676725154984,label
820,72,2.1908902300206643,label
821,73,2.37346441585572,label
822,70,1.8257418583505538,label
823,77,3.1037611591959413,label
824,75,2.7386127875258306,label
825,77,3.1037611591959413,label
826,75,2.7386127875258306,label
827,77,3.1037611591959413,label
828,75,2.7386127875258306,label
829,73,2.37346441585572,label
830,71,2.008316044185609,label
831,73,2.37346441585572,label
832,71,2.008316044185609,label
833,71,2.008316044185609,label
834,74,2.556038601690775,label
835,75,2.7386127875258306,label
836,76,2.9211869733608857,label
837,73,2.37346441585572,label
838,68,1.4605934866804429,label
839,73,2.37346441585572,label
840,71,2.008316044185609,label
841,73,9.128709291752768,label
842,68,10.041580220928045,label
843,74,2.556038601690775,label
844,78,3.286335345030997,label
845,78,3.286335345030997,label
846,74,2.556038601690775,label
847,71,2.008316044185609,label
848,71,2.008316044185609,label
849,71,2.008316044185609,label
850,71,2.008316044185609,label
851,76,26.655831131918085,label
852,76,8.580986734247602,label
853,76,2.9211869733608857,label
854,71,2.008316044185609,label
855,71,9.49385766342288,label
856,68,1.4605934866804429,label
857,77,3.1037611591959413,label
858,75,2.7386127875258306,label
859,77,3.1037611591959413,label
860,76,2.9211869733608857,label
861,78,3.286335345030997,label
862,76,2.9211869733608857,label
863,73,2.37346441585572,label
864,71,2.008316044185609,label
865,73,2.37346441585572,label
866,68,1.4605934866804429,label
867,71,2.008316044185609,label
868,74,2.556038601690775,label
869,76,2.9211869733608857,label
870,76,2.9211869733608857,label
871,71,2.008316044185609,label
872,71,2.008316044185609,label
873,70,9.676431849257934,label
874,73,2.37346441585572,label
875,73,2.37346441585572,label
876,73,2.37346441585572,label
877,76,2.9211869733608857,label
878,76,2.9211869733608857,label
879,74,2.556038601690775,label
880,71,12.415044636783765,label
881,68,1.4605934866804429,label
882,71,2.008316044185609,label
883,68,1.4605934866804429,label
884,71,2.008316044185609,label
885,76,8.580986734247602,label
886,78,8.215838362577491,label
887,76,2.9211869733608857,label
888,71,2.008316044185609,label
889,71,2.008316044185609,label
890,75,11.684747893443543,label
891,73,2.37346441585572,label
892,73,2.37346441585572,label
893,75,37.79285646785646,label
894,78,3.286335345030997,label
895,78,3.286335345030997,label
896,71,2.008316044185609,label
897,71,2.008316044185609,label
898,71,2.008316044185609,label
899,71,2.008316044185609,label
900,71,2.008316044185609,label
901,79,8.033264176742437,label
902,81,7.6681158050723255,label
903,79,3.468909530866052,label
904,68,1.4605934866804429,label
905,68,1.4605934866804429,label
906,73,2.37346441585572,label
907,73,2.37346441585572,label
908,71,2.008316044185609,label
909,85,9.85900603509299,label
910,85,4.564354645876384,label
911,87,6.572670690061994,label
912,68,1.4605934866804429,label
913,73,2.37346441585572,label
914,73,2.37346441585572,label
915,75,8.763560920082657,label
916,70,1.8257418583505538,label
917,68,1.4605934866804429,label
918,73,2.37346441585572,label
919,73,2.37346441585572,label
920,76,2.9211869733608857,label
921,68,1.4605934866804429,label
922,71,2.008316044185609,label
923,71,2.008316044185609,label
924,73,2.37346441585572,label
925,71,2.008316044185609,label
926,77,3.1037611591959413,label
927,75,2.7386127875258306,label
928,77,3.1037611591959413,label
929,68,1.4605934866804429,label
930,70,1.8257418583505538,label
931,68,1.4605934866804429,label
932,73,12.049896265113654,label
933,71,2.008316044185609,label
934,78,8.215838362577491,label
935,73,2.37346441585572,label
936,76,2.9211869733608857,label
937,68,1.4605934866804429,label
938,71,2.008316044185609,label
939,71,2.008316044185609,label
940,71,2.008316044185609,label
941,71,9.49385766342288,label
942,73,2.37346441585572,label
943,76,2.9211869733608857,label
944,74,2.556038601690775,label
945,71,2.008316044185609,label
946,71,2.008316044185609,label
947,73,2.37346441585572,label
948,71,2.008316044185609,label
949,73,2.37346441585572,label
950,71,2.008316044185609,label
951,78,3.286335345030997,label
952,75,8.763560920082657,label
953,76,2.9211869733608857,label
954,71,9.49385766342288,label
955,68,1.4605934866804429,label
956,71,12.415044636783765,label
957,71,9.49385766342288,label
958,71,2.008316044185609,label
959,68,1.4605934866804429,label
960,76,2.9211869733608857,label
961,76,2.9211869733608857,label
962,78,3.286335345030997,label
963,71,2.008316044185609,label
964,71,2.008316044185609,label
965,71,2.008316044185609,label
966,70,1.8257418583505538,label
967,73,9.128709291752768,label
968,76,2.9211869733608857,label
969,76,2.9211869733608857,label
970,76,2.9211869733608857,label
971,71,2.008316044185609,label
