"No.","average","variance","class"
118,74,1.8073922282301278,label
119,69,1.161895003862225,label
120,71,1.420093893609386,label
121,73,6.454972243679028,label
122,74,1.8073922282301278,label
123,74,1.8073922282301278,label
124,74,1.8073922282301278,label
125,74,1.8073922282301278,label
126,76,8.133265027035575,label
127,73,1.6782927833565473,label
128,73,6.454972243679028,label
129,74,1.8073922282301278,label
130,75,1.9364916731037085,label
131,75,1.9364916731037085,label
132,72,1.5491933384829668,label
133,73,1.6782927833565473,label
134,74,1.8073922282301278,label
135,72,1.5491933384829668,label
136,71,1.420093893609386,label
137,73,1.6782927833565473,label
138,74,1.8073922282301278,label
139,74,6.325872798805447,label
140,72,1.5491933384829668,label
141,73,6.454972243679028,label
142,72,1.5491933384829668,label
143,71,6.713171133426189,label
144,70,1.2909944487358056,label
145,72,1.5491933384829668,label
146,75,1.9364916731037085,label
147,74,1.8073922282301278,label
148,75,1.9364916731037085,label
149,73,1.6782927833565473,label
150,74,1.8073922282301278,label
151,72,1.5491933384829668,label
152,69,1.161895003862225,label
153,71,1.420093893609386,label
154,74,1.8073922282301278,label
155,74,1.8073922282301278,label
156,76,2.065591117977289,label
157,76,2.065591117977289,label
158,76,2.065591117977289,label
159,75,1.9364916731037085,label
160,71,1.420093893609386,label
161,71,1.420093893609386,label
162,73,1.6782927833565473,label
163,74,1.8073922282301278,label
164,74,6.325872798805447,label
165,74,1.8073922282301278,label
166,75,1.9364916731037085,label
167,75,1.9364916731037085,label
168,71,6.713171133426189,label
169,74,1.8073922282301278,label
170,76,2.065591117977289,label
171,76,2.065591117977289,label
172,78,2.32379000772445,label
173,79,2.4528894525980305,label
174,79,2.4528894525980305,label
175,74,1.8073922282301278,label
176,72,1.5491933384829668,label
177,73,1.6782927833565473,label
178,73,1.6782927833565473,label
179,73,1.6782927833565473,label
180,72,1.5491933384829668,label
181,73,1.6782927833565473,label
182,72,1.5491933384829668,label
183,72,1.5491933384829668,label
184,71,6.713171133426189,label
185,69,1.161895003862225,label
186,72,1.5491933384829668,label
187,72,1.5491933384829668,label
188,73,1.6782927833565473,label
189,73,6.454972243679028,label
190,72,1.5491933384829668,label
191,73,1.6782927833565473,label
192,71,1.420093893609386,label
193,70,1.2909944487358056,label
194,70,1.2909944487358056,label
195,72,1.5491933384829668,label
196,74,1.8073922282301278,label
197,73,1.6782927833565473,label
198,74,1.8073922282301278,label
199,73,1.6782927833565473,label
200,73,1.6782927833565473,label
201,72,1.5491933384829668,label
202,70,1.2909944487358056,label
203,70,1.2909944487358056,label
204,74,1.8073922282301278,label
205,75,1.9364916731037085,label
206,74,1.8073922282301278,label
207,73,1.6782927833565473,label
208,73,1.6782927833565473,label
209,75,8.262364471909155,label
210,70,1.2909944487358056,label
211,69,1.161895003862225,label
212,72,1.5491933384829668,label
213,73,1.6782927833565473,label
214,72,1.5491933384829668,label
215,71,1.420093893609386,label
216,71,1.420093893609386,label
217,72,1.5491933384829668,label
218,69,1.161895003862225,label
219,68,1.0327955589886444,label
220,68,1.0327955589886444,label
221,71,1.420093893609386,label
222,72,1.5491933384829668,label
223,75,1.9364916731037085,label
224,75,1.9364916731037085,label
225,76,2.065591117977289,label
226,77,2.1946905628508695,label
227,76,2.065591117977289,label
228,75,1.9364916731037085,label
229,73,1.6782927833565473,label
230,73,1.6782927833565473,label
231,72,1.5491933384829668,label
232,72,1.5491933384829668,label
233,71,8.778762251403478,label
234,72,6.5840716885526085,label
235,69,1.161895003862225,label
236,69,1.161895003862225,label
237,71,1.420093893609386,label
238,74,6.325872798805447,label
239,73,1.6782927833565473,label
240,74,1.8073922282301278,label
241,74,1.8073922282301278,label
242,75,1.9364916731037085,label
243,77,15.750132274576828,label
244,73,1.6782927833565473,label
245,74,6.325872798805447,label
246,74,1.8073922282301278,label
247,74,1.8073922282301278,label
248,74,1.8073922282301278,label
249,71,1.420093893609386,label
250,72,1.5491933384829668,label
251,71,6.713171133426189,label
252,68,1.0327955589886444,label
253,68,1.0327955589886444,label
254,68,1.0327955589886444,label
255,71,1.420093893609386,label
256,71,1.420093893609386,label
257,72,1.5491933384829668,label
258,72,1.5491933384829668,label
259,72,1.5491933384829668,label
260,71,1.420093893609386,label
261,71,1.420093893609386,label
262,69,1.161895003862225,label
263,72,1.5491933384829668,label
264,72,1.5491933384829668,label
265,72,1.5491933384829668,label
266,73,1.6782927833565473,label
267,71,1.420093893609386,label
268,71,1.420093893609386,label
269,68,1.0327955589886444,label
270,68,1.0327955589886444,label
271,69,1.161895003862225,label
272,71,1.420093893609386,label
273,72,6.5840716885526085,label
274,72,1.5491933384829668,label
275,72,1.5491933384829668,label
276,72,1.5491933384829668,label
277,71,1.420093893609386,label
278,71,1.420093893609386,label
279,69,1.161895003862225,label
280,72,1.5491933384829668,label
281,72,1.5491933384829668,label
282,73,1.6782927833565473,label
283,74,1.8073922282301278,label
284,72,1.5491933384829668,label
285,73,1.6782927833565473,label
286,72,6.5840716885526085,label
287,72,6.5840716885526085,label
288,71,1.420093893609386,label
289,76,6.0676739090582865,label
290,77,5.938574464184706,label
291,77,8.004165582161995,label
292,77,2.1946905628508695,label
293,77,5.938574464184706,label
294,78,2.32379000772445,label
295,73,1.6782927833565473,label
296,73,1.6782927833565473,label
297,74,1.8073922282301278,label
298,74,1.8073922282301278,label
299,74,1.8073922282301278,label
300,74,6.325872798805447,label
301,74,1.8073922282301278,label
302,73,1.6782927833565473,label
303,72,1.5491933384829668,label
304,70,1.2909944487358056,label
305,73,1.6782927833565473,label
306,72,1.5491933384829668,label
307,72,1.5491933384829668,label
308,73,8.520563361656317,label
309,72,1.5491933384829668,label
310,74,1.8073922282301278,label
311,71,1.420093893609386,label
312,73,6.454972243679028,label
313,72,1.5491933384829668,label
314,72,1.5491933384829668,label
315,73,1.6782927833565473,label
316,72,1.5491933384829668,label
317,72,1.5491933384829668,label
318,72,1.5491933384829668,label
319,72,1.5491933384829668,label
320,72,1.5491933384829668,label
321,71,6.713171133426189,label
322,73,1.6782927833565473,label
323,72,1.5491933384829668,label
324,72,1.5491933384829668,label
325,72,1.5491933384829668,label
326,72,1.5491933384829668,label
327,71,1.420093893609386,label
328,70,1.2909944487358056,label
329,70,1.2909944487358056,label
330,72,1.5491933384829668,label
331,73,1.6782927833565473,label
332,73,1.6782927833565473,label
333,73,1.6782927833565473,label
334,72,1.5491933384829668,label
335,72,1.5491933384829668,label
336,72,6.5840716885526085,label
337,70,1.2909944487358056,label
338,72,19.364916731037084,label
339,72,1.5491933384829668,label
340,72,6.5840716885526085,label
341,72,1.5491933384829668,label
342,70,1.2909944487358056,label
343,70,1.2909944487358056,label
344,68,1.0327955589886444,label
345,68,1.0327955589886444,label
346,68,7.1004694680469305,label
347,70,1.2909944487358056,label
348,71,1.420093893609386,label
349,74,1.8073922282301278,label
350,74,1.8073922282301278,label
351,75,8.262364471909155,label
352,74,1.8073922282301278,label
353,73,1.6782927833565473,label
354,71,1.420093893609386,label
355,73,1.6782927833565473,label
356,72,1.5491933384829668,label
357,79,12.522646152737314,label
358,83,2.065591117977289,label
359,84,3.0983866769659336,label
360,91,10.973452814254347,label
361,107,6.0676739090582865,label
362,113,8.133265027035575,label
363,111,1.5491933384829668,label
364,108,6.196773353931867,label
365,109,6.325872798805447,label
366,112,5.163977794943222,label
367,92,2.581988897471611,label
368,88,2.065591117977289,label
369,85,1.6782927833565473,label
370,85,1.6782927833565473,label
371,85,1.6782927833565473,label
372,79,6.84227057829977,label
373,78,0.7745966692414834,label
374,78,0.7745966692414834,label
375,78,1.0327955589886444,label
376,78,0.7745966692414834,label
377,78,0.7745966692414834,label
378,78,0.7745966692414834,label
379,78,0.7745966692414834,label
380,78,0.7745966692414834,label
381,78,0.7745966692414834,label
382,77,0.6454972243679028,label
383,84,0.2581988897471611,label
384,85,1.6782927833565473,label
385,86,1.8073922282301278,label
386,86,1.8073922282301278,label
387,86,1.8073922282301278,label
388,86,1.8073922282301278,label
389,103,119.80428484268276,label
390,143,10.715253924507186,label
391,142,10.586154479633606,label
392,142,10.586154479633606,label
393,141,10.457055034760025,label
394,139,10.198856145012865,label
395,115,7.1004694680469305,label
396,73,1.6782927833565473,label
397,72,1.5491933384829668,label
398,73,6.454972243679028,label
399,72,1.5491933384829668,label
400,73,1.6782927833565473,label
401,73,6.454972243679028,label
402,72,1.5491933384829668,label
403,72,1.5491933384829668,label
404,69,1.161895003862225,label
405,71,1.420093893609386,label
406,72,6.5840716885526085,label
407,73,6.454972243679028,label
408,73,1.6782927833565473,label
409,74,1.8073922282301278,label
410,74,1.8073922282301278,label
411,73,1.6782927833565473,label
412,72,1.5491933384829668,label
413,69,1.161895003862225,label
414,72,1.5491933384829668,label
415,74,8.391463916782737,label
416,73,1.6782927833565473,label
417,73,1.6782927833565473,label
418,72,1.5491933384829668,label
419,74,1.8073922282301278,label
420,72,1.5491933384829668,label
421,69,1.161895003862225,label
422,72,1.5491933384829668,label
423,74,1.8073922282301278,label
424,74,1.8073922282301278,label
425,72,1.5491933384829668,label
426,73,1.6782927833565473,label
427,74,1.8073922282301278,label
428,73,1.6782927833565473,label
429,72,6.5840716885526085,label
430,72,1.5491933384829668,label
431,74,19.106717841289925,label
432,74,8.391463916782737,label
433,72,1.5491933384829668,label
434,72,1.5491933384829668,label
435,71,1.420093893609386,label
436,72,1.5491933384829668,label
437,71,1.420093893609386,label
438,69,1.161895003862225,label
439,72,1.5491933384829668,label
440,73,1.6782927833565473,label
441,74,6.325872798805447,label
442,74,1.8073922282301278,label
443,75,13.942740046346701,label
444,75,1.9364916731037085,label
445,74,6.325872798805447,label
446,73,1.6782927833565473,label
447,72,1.5491933384829668,label
448,74,1.8073922282301278,label
449,72,1.5491933384829668,label
450,73,1.6782927833565473,label
451,72,1.5491933384829668,label
452,74,1.8073922282301278,label
453,75,1.9364916731037085,label
454,71,1.420093893609386,label
455,72,1.5491933384829668,label
456,75,18.977618396416343,label
457,75,1.9364916731037085,label
458,73,1.6782927833565473,label
459,73,1.6782927833565473,label
460,74,1.8073922282301278,label
461,74,6.325872798805447,label
462,70,1.2909944487358056,label
463,71,6.713171133426189,label
464,71,6.713171133426189,label
465,73,1.6782927833565473,label
466,73,6.454972243679028,label
467,72,1.5491933384829668,label
468,73,1.6782927833565473,label
469,72,1.5491933384829668,label
470,72,6.5840716885526085,label
471,69,1.161895003862225,label
472,69,1.161895003862225,label
473,72,1.5491933384829668,label
474,72,1.5491933384829668,label
475,72,1.5491933384829668,label
476,73,1.6782927833565473,label
477,74,1.8073922282301278,label
478,74,6.325872798805447,label
479,73,8.520563361656317,label
480,73,6.454972243679028,label
481,74,6.325872798805447,label
482,75,6.196773353931867,label
483,76,6.0676739090582865,label
484,76,6.0676739090582865,label
485,75,6.196773353931867,label
486,76,6.0676739090582865,label
487,74,1.8073922282301278,label
488,72,1.5491933384829668,label
489,72,1.5491933384829668,label
490,74,6.325872798805447,label
491,73,1.6782927833565473,label
492,72,1.5491933384829668,label
493,75,6.196773353931867,label
494,75,6.196773353931867,label
495,75,6.196773353931867,label
496,72,1.5491933384829668,label
497,73,6.454972243679028,label
498,77,2.1946905628508695,label
499,75,1.9364916731037085,label
500,74,1.8073922282301278,label
501,74,6.325872798805447,label
502,76,2.065591117977289,label
503,75,1.9364916731037085,label
504,72,6.5840716885526085,label
505,70,1.2909944487358056,label
506,73,1.6782927833565473,label
507,72,1.5491933384829668,label
508,71,1.420093893609386,label
509,72,1.5491933384829668,label
510,73,1.6782927833565473,label
511,73,1.6782927833565473,label
512,73,8.520563361656317,label
513,73,1.6782927833565473,label
514,73,1.6782927833565473,label
515,74,1.8073922282301278,label
516,74,6.325872798805447,label
517,74,1.8073922282301278,label
518,72,1.5491933384829668,label
519,74,1.8073922282301278,label
520,73,1.6782927833565473,label
521,72,1.5491933384829668,label
522,71,1.420093893609386,label
523,75,1.9364916731037085,label
524,76,6.0676739090582865,label
525,74,1.8073922282301278,label
526,74,1.8073922282301278,label
527,76,2.065591117977289,label
528,75,1.9364916731037085,label
529,72,1.5491933384829668,label
530,70,1.2909944487358056,label
531,74,6.325872798805447,label
532,74,1.8073922282301278,label
533,72,1.5491933384829668,label
534,72,1.5491933384829668,label
535,72,1.5491933384829668,label
536,73,1.6782927833565473,label
537,72,6.196773353931867,label
538,72,1.5491933384829668,label
539,70,1.2909944487358056,label
540,74,1.8073922282301278,label
541,73,1.6782927833565473,label
542,73,1.6782927833565473,label
543,72,1.5491933384829668,label
544,72,1.5491933384829668,label
545,73,6.454972243679028,label
546,69,1.161895003862225,label
547,69,1.161895003862225,label
548,72,1.5491933384829668,label
549,72,8.649662806529898,label
550,72,1.5491933384829668,label
551,72,6.5840716885526085,label
552,72,1.5491933384829668,label
553,73,1.6782927833565473,label
554,69,1.161895003862225,label
555,69,1.161895003862225,label
556,70,1.2909944487358056,label
557,73,1.6782927833565473,label
558,73,1.6782927833565473,label
559,73,6.454972243679028,label
560,74,1.8073922282301278,label
561,75,1.9364916731037085,label
562,74,1.8073922282301278,label
563,73,1.6782927833565473,label
564,74,1.8073922282301278,label
565,76,6.0676739090582865,label
566,76,2.065591117977289,label
567,75,6.196773353931867,label
568,75,1.9364916731037085,label
569,75,6.196773353931867,label
570,75,1.9364916731037085,label
571,73,1.6782927833565473,label
572,71,1.420093893609386,label
573,75,6.196773353931867,label
574,75,1.9364916731037085,label
575,74,6.325872798805447,label
576,73,1.6782927833565473,label
577,74,6.325872798805447,label
578,74,1.8073922282301278,label
579,71,1.420093893609386,label
580,71,1.420093893609386,label
581,73,1.6782927833565473,label
582,73,1.6782927833565473,label
583,72,1.5491933384829668,label
584,72,1.5491933384829668,label
585,72,6.5840716885526085,label
586,72,1.5491933384829668,label
587,69,6.971370023173351,label
588,69,1.161895003862225,label
589,71,1.420093893609386,label
590,72,1.5491933384829668,label
591,72,1.5491933384829668,label
592,72,1.5491933384829668,label
593,72,6.5840716885526085,label
594,72,1.5491933384829668,label
595,69,1.161895003862225,label
596,72,1.5491933384829668,label
597,70,1.2909944487358056,label
598,74,1.8073922282301278,label
599,75,1.9364916731037085,label
600,75,1.9364916731037085,label
601,75,1.9364916731037085,label
602,75,1.9364916731037085,label
603,75,1.9364916731037085,label
604,73,6.454972243679028,label
605,70,1.2909944487358056,label
606,79,2.4528894525980305,label
607,80,2.581988897471611,label
608,77,2.1946905628508695,label
609,78,5.809475019311125,label
610,77,5.938574464184706,label
611,77,2.1946905628508695,label
612,69,1.161895003862225,label
613,69,1.161895003862225,label
614,70,1.2909944487358056,label
615,72,19.364916731037084,label
616,72,1.5491933384829668,label
617,73,1.6782927833565473,label
618,72,1.5491933384829668,label
619,71,1.420093893609386,label
620,71,1.420093893609386,label
621,69,1.161895003862225,label
622,69,1.161895003862225,label
623,69,1.161895003862225,label
624,72,1.5491933384829668,label
625,73,1.6782927833565473,label
626,72,1.5491933384829668,label
627,73,1.6782927833565473,label
628,74,1.8073922282301278,label
629,73,1.6782927833565473,label
630,70,1.2909944487358056,label
631,71,1.420093893609386,label
632,73,1.6782927833565473,label
633,72,1.5491933384829668,label
634,71,1.420093893609386,label
635,71,1.420093893609386,label
636,72,1.5491933384829668,label
637,72,8.649662806529898,label
638,69,1.161895003862225,label
639,69,1.161895003862225,label
640,71,6.713171133426189,label
641,74,1.8073922282301278,label
642,74,1.8073922282301278,label
643,73,1.6782927833565473,label
644,74,1.8073922282301278,label
645,74,1.8073922282301278,label
646,73,6.454972243679028,label
647,70,1.2909944487358056,label
648,69,1.161895003862225,label
649,71,6.713171133426189,label
650,72,1.5491933384829668,label
651,72,1.5491933384829668,label
652,72,1.5491933384829668,label
653,72,1.5491933384829668,label
654,73,1.6782927833565473,label
655,73,6.454972243679028,label
656,71,1.420093893609386,label
657,70,1.2909944487358056,label
658,75,6.196773353931867,label
659,75,1.9364916731037085,label
660,75,6.196773353931867,label
661,74,1.8073922282301278,label
662,75,1.9364916731037085,label
663,74,1.8073922282301278,label
664,68,1.0327955589886444,label
665,69,6.971370023173351,label
666,71,1.420093893609386,label
667,72,6.5840716885526085,label
668,71,1.420093893609386,label
669,71,1.420093893609386,label
670,72,1.5491933384829668,label
671,72,1.5491933384829668,label
672,69,1.161895003862225,label
673,68,1.0327955589886444,label
674,73,8.520563361656317,label
675,73,1.6782927833565473,label
676,74,1.8073922282301278,label
677,73,1.6782927833565473,label
678,77,2.1946905628508695,label
679,78,5.809475019311125,label
680,73,1.6782927833565473,label
681,73,1.6782927833565473,label
682,76,2.065591117977289,label
683,78,2.32379000772445,label
684,75,1.9364916731037085,label
685,74,1.8073922282301278,label
686,74,1.8073922282301278,label
687,75,1.9364916731037085,label
688,70,1.2909944487358056,label
689,69,1.161895003862225,label
690,68,1.0327955589886444,label
691,72,1.5491933384829668,label
692,73,1.6782927833565473,label
693,72,1.5491933384829668,label
694,72,1.5491933384829668,label
695,72,1.5491933384829668,label
696,73,1.6782927833565473,label
697,69,1.161895003862225,label
698,69,1.161895003862225,label
699,73,1.6782927833565473,label
700,74,1.8073922282301278,label
701,74,1.8073922282301278,label
702,73,1.6782927833565473,label
703,73,1.6782927833565473,label
704,74,1.8073922282301278,label
705,71,1.420093893609386,label
706,71,6.713171133426189,label
707,69,1.161895003862225,label
708,73,1.6782927833565473,label
709,74,1.8073922282301278,label
710,73,1.6782927833565473,label
711,75,6.196773353931867,label
712,75,1.9364916731037085,label
713,75,1.9364916731037085,label
714,72,6.5840716885526085,label
715,73,1.6782927833565473,label
716,72,1.5491933384829668,label
717,75,13.942740046346701,label
718,74,1.8073922282301278,label
719,75,1.9364916731037085,label
720,74,1.8073922282301278,label
721,74,1.8073922282301278,label
722,75,1.9364916731037085,label
723,71,1.420093893609386,label
724,71,1.420093893609386,label
725,72,1.5491933384829668,label
726,73,1.6782927833565473,label
727,72,1.5491933384829668,label
728,72,1.5491933384829668,label
729,72,1.5491933384829668,label
730,74,6.325872798805447,label
731,71,1.420093893609386,label
732,71,1.420093893609386,label
733,73,1.6782927833565473,label
734,75,1.9364916731037085,label
735,75,1.9364916731037085,label
736,73,1.6782927833565473,label
737,74,1.8073922282301278,label
738,73,1.6782927833565473,label
739,73,1.6782927833565473,label
740,71,1.420093893609386,label
741,71,6.713171133426189,label
742,73,1.6782927833565473,label
743,73,1.6782927833565473,label
744,73,1.6782927833565473,label
745,73,1.6782927833565473,label
746,73,1.6782927833565473,label
747,73,1.6782927833565473,label
748,71,1.420093893609386,label
749,69,1.161895003862225,label
750,71,1.420093893609386,label
751,72,1.5491933384829668,label
752,72,1.5491933384829668,label
753,71,1.420093893609386,label
754,72,6.5840716885526085,label
755,72,1.5491933384829668,label
756,71,1.420093893609386,label
757,69,1.161895003862225,label
758,68,1.0327955589886444,label
759,69,1.161895003862225,label
760,71,1.420093893609386,label
761,72,1.5491933384829668,label
762,73,6.454972243679028,label
763,72,1.5491933384829668,label
764,73,1.6782927833565473,label
765,73,1.6782927833565473,label
766,71,6.713171133426189,label
767,70,1.2909944487358056,label
768,72,1.5491933384829668,label
769,74,1.8073922282301278,label
770,73,1.6782927833565473,label
771,73,1.6782927833565473,label
772,72,1.5491933384829668,label
773,73,1.6782927833565473,label
774,71,1.420093893609386,label
775,69,1.161895003862225,label
776,72,1.5491933384829668,label
777,73,1.6782927833565473,label
778,73,1.6782927833565473,label
779,73,1.6782927833565473,label
780,72,1.5491933384829668,label
781,74,1.8073922282301278,label
782,72,1.5491933384829668,label
783,71,1.420093893609386,label
784,74,6.325872798805447,label
785,73,1.6782927833565473,label
786,74,6.325872798805447,label
787,72,1.5491933384829668,label
788,73,1.6782927833565473,label
789,73,6.454972243679028,label
790,72,1.5491933384829668,label
791,72,1.5491933384829668,label
792,72,1.5491933384829668,label
793,73,1.6782927833565473,label
794,73,1.6782927833565473,label
795,73,6.454972243679028,label
796,71,1.420093893609386,label
797,72,8.649662806529898,label
798,71,1.420093893609386,label
799,71,1.420093893609386,label
800,70,6.84227057829977,label
801,71,1.420093893609386,label
802,72,1.5491933384829668,label
803,73,1.6782927833565473,label
804,74,1.8073922282301278,label
805,74,1.8073922282301278,label
806,73,1.6782927833565473,label
807,76,8.133265027035575,label
808,75,1.9364916731037085,label
809,74,6.325872798805447,label
810,74,19.106717841289925,label
811,73,1.6782927833565473,label
812,74,1.8073922282301278,label
813,71,1.420093893609386,label
814,71,1.420093893609386,label
815,71,6.713171133426189,label
816,69,1.161895003862225,label
817,69,1.161895003862225,label
818,71,1.420093893609386,label
819,72,1.5491933384829668,label
820,73,1.6782927833565473,label
821,73,8.520563361656317,label
822,73,1.6782927833565473,label
823,73,1.6782927833565473,label
824,72,6.5840716885526085,label
825,69,1.161895003862225,label
826,69,6.971370023173351,label
827,68,1.0327955589886444,label
828,71,1.420093893609386,label
829,73,1.6782927833565473,label
830,72,1.5491933384829668,label
831,73,1.6782927833565473,label
832,72,1.5491933384829668,label
833,73,1.6782927833565473,label
834,70,1.2909944487358056,label
835,70,8.907861696277058,label
836,72,1.5491933384829668,label
837,71,1.420093893609386,label
838,72,6.5840716885526085,label
839,71,1.420093893609386,label
840,71,1.420093893609386,label
841,70,1.2909944487358056,label
842,71,8.778762251403478,label
843,71,1.420093893609386,label
844,69,1.161895003862225,label
845,72,1.5491933384829668,label
846,74,1.8073922282301278,label
847,73,1.6782927833565473,label
848,72,1.5491933384829668,label
849,73,1.6782927833565473,label
850,74,1.8073922282301278,label
851,73,1.6782927833565473,label
852,72,14.330038380967443,label
853,75,18.977618396416343,label
854,75,1.9364916731037085,label
855,75,1.9364916731037085,label
856,75,6.196773353931867,label
857,74,1.8073922282301278,label
858,73,1.6782927833565473,label
859,72,1.5491933384829668,label
860,72,6.5840716885526085,label
861,71,1.420093893609386,label
862,72,1.5491933384829668,label
863,75,1.9364916731037085,label
864,75,1.9364916731037085,label
865,75,6.196773353931867,label
866,75,6.196773353931867,label
867,76,2.065591117977289,label
868,74,1.8073922282301278,label
869,73,1.6782927833565473,label
870,74,1.8073922282301278,label
871,74,1.8073922282301278,label
872,73,1.6782927833565473,label
873,73,1.6782927833565473,label
874,73,1.6782927833565473,label
875,72,6.5840716885526085,label
876,71,1.420093893609386,label
877,69,1.161895003862225,label
878,71,6.713171133426189,label
879,72,1.5491933384829668,label
880,73,1.6782927833565473,label
881,72,1.5491933384829668,label
882,72,1.5491933384829668,label
883,73,6.454972243679028,label
884,72,1.5491933384829668,label
885,69,1.161895003862225,label
886,69,1.161895003862225,label
887,71,1.420093893609386,label
888,73,1.6782927833565473,label
889,73,8.520563361656317,label
890,73,1.6782927833565473,label
891,74,1.8073922282301278,label
892,74,1.8073922282301278,label
893,74,6.325872798805447,label
894,71,1.420093893609386,label
895,73,1.6782927833565473,label
896,74,6.325872798805447,label
897,73,1.6782927833565473,label
898,72,1.5491933384829668,label
899,72,8.649662806529898,label
900,72,1.5491933384829668,label
901,68,1.0327955589886444,label
902,68,1.0327955589886444,label
903,72,27.110883423451916,label
904,73,1.6782927833565473,label
905,72,1.5491933384829668,label
906,74,1.8073922282301278,label
907,74,1.8073922282301278,label
908,74,6.325872798805447,label
909,72,8.649662806529898,label
910,72,1.5491933384829668,label
911,72,1.5491933384829668,label
912,72,1.5491933384829668,label
913,75,1.9364916731037085,label
914,74,1.8073922282301278,label
915,73,1.6782927833565473,label
916,73,1.6782927833565473,label
917,73,1.6782927833565473,label
918,70,1.2909944487358056,label
919,68,1.0327955589886444,label
920,71,1.420093893609386,label
921,72,1.5491933384829668,label
922,71,1.420093893609386,label
923,72,1.5491933384829668,label
924,72,1.5491933384829668,label
925,72,1.5491933384829668,label
926,71,1.420093893609386,label
927,69,1.161895003862225,label
928,72,19.364916731037084,label
929,72,1.5491933384829668,label
930,73,1.6782927833565473,label
931,73,1.6782927833565473,label
932,72,1.5491933384829668,label
933,73,1.6782927833565473,label
934,71,1.420093893609386,label
935,71,1.420093893609386,label
936,72,19.364916731037084,label
937,72,1.5491933384829668,label
938,72,1.5491933384829668,label
939,72,1.5491933384829668,label
940,72,1.5491933384829668,label
941,72,1.5491933384829668,label
942,69,1.161895003862225,label
943,73,21.946905628508695,label
944,73,1.6782927833565473,label
945,75,1.9364916731037085,label
946,76,2.065591117977289,label
947,76,2.065591117977289,label
948,76,2.065591117977289,label
949,75,1.9364916731037085,label
950,75,1.9364916731037085,label
951,73,6.454972243679028,label
952,73,1.6782927833565473,label
